Generations completed, Solution index, Solution, Cell increments, Fitness
Generations completed, Solution index, Solution, Cell increments, Fitness
7, , , , 
 ,1,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['Y', '0.004'];['X', '0.041'];['X', '0.005'];['Y', '0.038'];['Y', '0.028'],1;2;0;4;0;8;8;0;23;3;16;28;31;14;38;42;60,279
 ,2,['X', '0.001'];['Y', '0.007'];['Y', '0.025'];['X', '0.036'];['Y', '0.0'];['Y', '0.002'];['Y', '0.036'];['Y', '0.027'];['X', '0.014'];['X', '0.031'];['X', '0.036'];['X', '0.019'];['Y', '0.032'];['X', '0.007'];['X', '0.03'];['Y', '0.035'];['Y', '0.025'],1;2;0;4;0;8;8;0;24;1;19;25;33;12;39;43;54,274
 ,3,['X', '0.016'];['X', '0.007'];['Y', '0.025'];['X', '0.036'];['Y', '0.0'];['Y', '0.002'];['Y', '0.03'];['Y', '0.027'];['X', '0.014'];['Y', '0.031'];['X', '0.041'];['X', '0.019'];['Y', '0.032'];['X', '0.007'];['X', '0.018'];['Y', '0.014'];['X', '0.02'],1;2;0;4;0;8;8;0;23;2;20;24;30;12;43;42;54,274
 ,4,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['Y', '0.027'];['X', '0.014'];['Y', '0.043'];['Y', '0.041'];['X', '0.046'];['X', '0.032'];['X', '0.007'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;16;29;30;14;35;41;62,277
 ,5,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['Y', '0.029'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;16;29;30;15;35;39;63,277
 ,6,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['X', '0.047'];['Y', '0.002'];['Y', '0.03'];['X', '0.027'];['X', '0.014'];['Y', '0.031'];['X', '0.041'];['X', '0.019'];['X', '0.032'];['X', '0.007'];['X', '0.03'];['X', '0.035'];['Y', '0.025'],1;2;0;4;0;8;8;0;24;2;17;26;31;19;33;42;54,272
 ,7,['X', '0.016'];['Y', '0.007'];['Y', '0.025'];['X', '0.036'];['Y', '0.009'];['Y', '0.002'];['X', '0.03'];['Y', '0.027'];['X', '0.037'];['Y', '0.031'];['Y', '0.041'];['X', '0.046'];['X', '0.032'];['X', '0.007'];['X', '0.018'];['Y', '0.014'];['X', '0.025'],1;2;0;4;0;8;8;0;23;2;19;25;30;18;36;40;56,273
 ,1,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['Y', '0.004'];['X', '0.041'];['X', '0.005'];['Y', '0.038'];['Y', '0.028'],1;2;0;4;0;8;8;0;23;3;16;28;31;14;38;42;60,279
 ,2,['X', '0.001'];['Y', '0.007'];['Y', '0.025'];['X', '0.036'];['Y', '0.0'];['Y', '0.002'];['Y', '0.036'];['Y', '0.027'];['X', '0.014'];['X', '0.031'];['X', '0.036'];['X', '0.019'];['Y', '0.032'];['X', '0.007'];['X', '0.03'];['Y', '0.035'];['Y', '0.025'],1;2;0;4;0;8;8;0;24;1;19;25;33;12;39;43;54,274
 ,3,['X', '0.016'];['X', '0.007'];['Y', '0.025'];['X', '0.036'];['Y', '0.0'];['Y', '0.002'];['Y', '0.03'];['Y', '0.027'];['X', '0.014'];['Y', '0.031'];['X', '0.041'];['X', '0.019'];['Y', '0.032'];['X', '0.007'];['X', '0.018'];['Y', '0.014'];['X', '0.02'],1;2;0;4;0;8;8;0;23;2;20;24;30;12;43;42;54,274
 ,4,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['Y', '0.027'];['X', '0.014'];['Y', '0.043'];['Y', '0.041'];['X', '0.046'];['X', '0.032'];['X', '0.007'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;16;29;30;14;35;41;62,277
 ,5,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['Y', '0.029'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;16;29;30;15;35;39;63,277
 ,6,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['X', '0.047'];['Y', '0.002'];['Y', '0.03'];['X', '0.027'];['X', '0.014'];['Y', '0.031'];['X', '0.041'];['X', '0.019'];['X', '0.032'];['X', '0.007'];['X', '0.03'];['X', '0.035'];['Y', '0.025'],1;2;0;4;0;8;8;0;24;2;17;26;31;19;33;42;54,272
 ,7,['X', '0.016'];['Y', '0.007'];['Y', '0.025'];['X', '0.036'];['Y', '0.009'];['Y', '0.002'];['X', '0.03'];['Y', '0.027'];['X', '0.037'];['Y', '0.031'];['Y', '0.041'];['X', '0.046'];['X', '0.032'];['X', '0.007'];['X', '0.018'];['Y', '0.014'];['X', '0.025'],1;2;0;4;0;8;8;0;23;2;19;25;30;18;36;40;56,273
 ,1,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['Y', '0.004'];['X', '0.041'];['X', '0.005'];['Y', '0.038'];['Y', '0.028'],1;2;0;4;0;8;8;0;23;3;16;28;31;14;38;42;60,279
 ,2,['X', '0.001'];['Y', '0.007'];['Y', '0.025'];['X', '0.036'];['Y', '0.0'];['Y', '0.002'];['Y', '0.036'];['Y', '0.027'];['X', '0.014'];['X', '0.031'];['X', '0.036'];['X', '0.019'];['Y', '0.032'];['X', '0.007'];['X', '0.03'];['Y', '0.035'];['Y', '0.025'],1;2;0;4;0;8;8;0;24;1;19;25;33;12;39;43;54,274
 ,3,['X', '0.016'];['X', '0.007'];['Y', '0.025'];['X', '0.036'];['Y', '0.0'];['Y', '0.002'];['Y', '0.03'];['Y', '0.027'];['X', '0.014'];['Y', '0.031'];['X', '0.041'];['X', '0.019'];['Y', '0.032'];['X', '0.007'];['X', '0.018'];['Y', '0.014'];['X', '0.02'],1;2;0;4;0;8;8;0;23;2;20;24;30;12;43;42;54,274
 ,4,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['Y', '0.027'];['X', '0.014'];['Y', '0.043'];['Y', '0.041'];['X', '0.046'];['X', '0.032'];['X', '0.007'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;16;29;30;14;35;41;62,277
 ,5,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['Y', '0.029'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;16;29;30;15;35;39;63,277
 ,6,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['X', '0.047'];['Y', '0.002'];['Y', '0.03'];['X', '0.027'];['X', '0.014'];['Y', '0.031'];['X', '0.041'];['X', '0.019'];['X', '0.032'];['X', '0.007'];['X', '0.03'];['X', '0.035'];['Y', '0.025'],1;2;0;4;0;8;8;0;24;2;17;26;31;19;33;42;54,272
 ,7,['X', '0.016'];['Y', '0.007'];['Y', '0.025'];['X', '0.036'];['Y', '0.009'];['Y', '0.002'];['X', '0.03'];['Y', '0.027'];['X', '0.037'];['Y', '0.031'];['Y', '0.041'];['X', '0.046'];['X', '0.032'];['X', '0.007'];['X', '0.018'];['Y', '0.014'];['X', '0.025'],1;2;0;4;0;8;8;0;23;2;19;25;30;18;36;40;56,273
8, , , , 
 ,1,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.012'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['Y', '0.004'];['X', '0.041'];['Y', '0.005'];['Y', '0.038'];['Y', '0.015'],1;2;0;4;0;8;8;0;23;2;19;27;29;16;33;44;55,272
 ,2,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.018'];['X', '0.017'];['X', '0.021'];['Y', '0.029'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;2;18;27;31;14;37;39;60,275
 ,3,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.027'];['X', '0.014'];['Y', '0.043'];['Y', '0.041'];['Y', '0.046'];['X', '0.032'];['X', '0.007'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;18;27;27;17;31;47;54,271
 ,4,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['Y', '0.044'];['X', '0.017'];['X', '0.027'];['X', '0.014'];['Y', '0.043'];['Y', '0.041'];['X', '0.046'];['Y', '0.032'];['Y', '0.034'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;15;29;29;13;37;45;56,275
 ,5,['X', '0.001'];['X', '0.038'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['X', '0.004'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['Y', '0.028'],1;2;0;4;0;8;8;0;23;2;20;26;30;15;34;45;55,274
 ,6,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.002'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['X', '0.041'];['Y', '0.047'];['Y', '0.029'];['Y', '0.034'];['Y', '0.026'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;17;27;30;15;36;43;55,273
 ,7,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.007'];['Y', '0.037'];['X', '0.029'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['X', '0.007'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;17;26;30;15;38;41;60,278
 ,1,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.012'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['Y', '0.004'];['X', '0.041'];['Y', '0.005'];['Y', '0.038'];['Y', '0.015'],1;2;0;4;0;8;8;0;23;2;19;27;29;16;33;44;55,272
 ,2,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.018'];['X', '0.017'];['X', '0.021'];['Y', '0.029'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;2;18;27;31;14;37;39;60,275
 ,3,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.027'];['X', '0.014'];['Y', '0.043'];['Y', '0.041'];['Y', '0.046'];['X', '0.032'];['X', '0.007'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;18;27;27;17;31;47;54,271
 ,4,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['Y', '0.044'];['X', '0.017'];['X', '0.027'];['X', '0.014'];['Y', '0.043'];['Y', '0.041'];['X', '0.046'];['Y', '0.032'];['Y', '0.034'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;15;29;29;13;37;45;56,275
 ,5,['X', '0.001'];['X', '0.038'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['X', '0.004'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['Y', '0.028'],1;2;0;4;0;8;8;0;23;2;20;26;30;15;34;45;55,274
 ,6,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.002'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['X', '0.041'];['Y', '0.047'];['Y', '0.029'];['Y', '0.034'];['Y', '0.026'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;17;27;30;15;36;43;55,273
 ,7,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.007'];['Y', '0.037'];['X', '0.029'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['X', '0.007'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;17;26;30;15;38;41;60,278
 ,1,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.012'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['Y', '0.004'];['X', '0.041'];['Y', '0.005'];['Y', '0.038'];['Y', '0.015'],1;2;0;4;0;8;8;0;23;2;19;27;29;16;33;44;55,272
 ,2,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.018'];['X', '0.017'];['X', '0.021'];['Y', '0.029'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;2;18;27;31;14;37;39;60,275
 ,3,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.027'];['X', '0.014'];['Y', '0.043'];['Y', '0.041'];['Y', '0.046'];['X', '0.032'];['X', '0.007'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;18;27;27;17;31;47;54,271
 ,4,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['Y', '0.044'];['X', '0.017'];['X', '0.027'];['X', '0.014'];['Y', '0.043'];['Y', '0.041'];['X', '0.046'];['Y', '0.032'];['Y', '0.034'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;15;29;29;13;37;45;56,275
 ,5,['X', '0.001'];['X', '0.038'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['X', '0.004'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['Y', '0.028'],1;2;0;4;0;8;8;0;23;2;20;26;30;15;34;45;55,274
 ,6,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.002'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['X', '0.041'];['Y', '0.047'];['Y', '0.029'];['Y', '0.034'];['Y', '0.026'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;17;27;30;15;36;43;55,273
 ,7,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.007'];['Y', '0.037'];['X', '0.029'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['X', '0.007'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;17;26;30;15;38;41;60,278
9, , , , 
 ,1,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['Y', '0.004'];['Y', '0.034'];['Y', '0.005'];['X', '0.036'];['X', '0.028'],1;2;0;4;0;8;8;0;22;3;17;29;26;20;35;43;52,271
 ,2,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.007'];['X', '0.041'];['X', '0.014'];['Y', '0.028'];['Y', '0.041'];['X', '0.046'];['Y', '0.032'];['Y', '0.034'];['Y', '0.044'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;17;28;27;17;38;40;54,272
 ,3,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['Y', '0.044'];['X', '0.017'];['X', '0.021'];['Y', '0.029'];['X', '0.032'];['X', '0.034'];['Y', '0.047'];['Y', '0.03'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;17;27;30;14;36;42;54,271
 ,4,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['X', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.016'];['Y', '0.012'];['Y', '0.004'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;2;17;28;30;15;37;42;59,277
 ,5,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.038'];['Y', '0.047'];['Y', '0.013'];['X', '0.007'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;22;3;17;30;25;21;37;36;56,271
 ,6,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.027'];['Y', '0.014'];['Y', '0.043'];['Y', '0.033'];['X', '0.046'];['Y', '0.032'];['Y', '0.034'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;16;28;31;12;39;45;54,275
 ,7,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['Y', '0.044'];['X', '0.002'];['X', '0.046'];['X', '0.009'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;17;25;32;12;41;33;65,275
 ,1,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['Y', '0.004'];['Y', '0.034'];['Y', '0.005'];['X', '0.036'];['X', '0.028'],1;2;0;4;0;8;8;0;22;3;17;29;26;20;35;43;52,271
 ,2,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.007'];['X', '0.041'];['X', '0.014'];['Y', '0.028'];['Y', '0.041'];['X', '0.046'];['Y', '0.032'];['Y', '0.034'];['Y', '0.044'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;17;28;27;17;38;40;54,272
 ,3,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['Y', '0.044'];['X', '0.017'];['X', '0.021'];['Y', '0.029'];['X', '0.032'];['X', '0.034'];['Y', '0.047'];['Y', '0.03'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;17;27;30;14;36;42;54,271
 ,4,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['X', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.016'];['Y', '0.012'];['Y', '0.004'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;2;17;28;30;15;37;42;59,277
 ,5,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.038'];['Y', '0.047'];['Y', '0.013'];['X', '0.007'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;22;3;17;30;25;21;37;36;56,271
 ,6,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.027'];['Y', '0.014'];['Y', '0.043'];['Y', '0.033'];['X', '0.046'];['Y', '0.032'];['Y', '0.034'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;16;28;31;12;39;45;54,275
 ,7,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['Y', '0.044'];['X', '0.002'];['X', '0.046'];['X', '0.009'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;17;25;32;12;41;33;65,275
 ,1,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['Y', '0.004'];['Y', '0.034'];['Y', '0.005'];['X', '0.036'];['X', '0.028'],1;2;0;4;0;8;8;0;22;3;17;29;26;20;35;43;52,271
 ,2,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.007'];['X', '0.041'];['X', '0.014'];['Y', '0.028'];['Y', '0.041'];['X', '0.046'];['Y', '0.032'];['Y', '0.034'];['Y', '0.044'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;17;28;27;17;38;40;54,272
 ,3,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['Y', '0.044'];['X', '0.017'];['X', '0.021'];['Y', '0.029'];['X', '0.032'];['X', '0.034'];['Y', '0.047'];['Y', '0.03'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;17;27;30;14;36;42;54,271
 ,4,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['X', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.016'];['Y', '0.012'];['Y', '0.004'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;2;17;28;30;15;37;42;59,277
 ,5,['X', '0.001'];['X', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.038'];['Y', '0.047'];['Y', '0.013'];['X', '0.007'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;22;3;17;30;25;21;37;36;56,271
 ,6,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.027'];['Y', '0.014'];['Y', '0.043'];['Y', '0.033'];['X', '0.046'];['Y', '0.032'];['Y', '0.034'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;16;28;31;12;39;45;54,275
 ,7,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['Y', '0.044'];['X', '0.002'];['X', '0.046'];['X', '0.009'];['Y', '0.032'];['X', '0.041'];['Y', '0.047'];['Y', '0.013'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;3;17;25;32;12;41;33;65,275
10, , , , 
 ,1,['X', '0.001'];['Y', '0.007'];['X', '0.019'];['X', '0.002'];['Y', '0.047'];['Y', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.016'];['X', '0.017'];['Y', '0.004'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;4;15;29;28;16;38;41;51,269
 ,2,['X', '0.001'];['X', '0.007'];['Y', '0.019'];['X', '0.002'];['X', '0.047'];['Y', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.016'];['Y', '0.012'];['Y', '0.004'];['Y', '0.034'];['Y', '0.034'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;24;2;15;27;32;14;33;47;55,273
 ,3,['X', '0.001'];['Y', '0.007'];['Y', '0.019'];['X', '0.002'];['Y', '0.047'];['Y', '0.044'];['Y', '0.041'];['X', '0.046'];['X', '0.009'];['Y', '0.032'];['Y', '0.033'];['X', '0.046'];['Y', '0.032'];['Y', '0.034'];['Y', '0.005'];['X', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;2;18;26;31;17;32;44;54,271
 ,4,['X', '0.001'];['Y', '0.007'];['Y', '0.05'];['X', '0.002'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.027'];['X', '0.029'];['Y', '0.023'];['Y', '0.04'];['Y', '0.01'];['X', '0.004'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;24;2;14;30;30;16;34;44;54,272
 ,5,['X', '0.001'];['Y', '0.007'];['X', '0.038'];['X', '0.045'];['Y', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.023'];['Y', '0.027'];['Y', '0.01'];['Y', '0.004'];['Y', '0.034'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;22;3;18;26;32;11;44;34;56,270
 ,6,['X', '0.001'];['X', '0.007'];['X', '0.019'];['Y', '0.002'];['X', '0.047'];['X', '0.044'];['X', '0.017'];['X', '0.037'];['X', '0.029'];['Y', '0.029'];['Y', '0.016'];['Y', '0.047'];['Y', '0.013'];['Y', '0.0'];['Y', '0.005'];['Y', '0.038'];['X', '0.028'],1;2;0;4;0;8;8;0;23;2;18;26;31;14;35;45;59,277
